learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
485000.0,90.191588015,0.0,485000.0,89.7,73.62977224315911,76.69683257918552,64.72602739726028,485000.0,0.0
486000.0,90.491658903,0.0,486000.0,87.2,68.36616167857053,70.50691244239631,59.10543130990414,486000.0,0.0
487000.0,90.664443544,0.0,487000.0,88.4,72.21676670227392,73.87387387387388,64.08668730650155,487000.0,0.0
488000.0,90.848989861,0.0,488000.0,89.3,73.29033159928508,75.2314814814815,64.56953642384107,488000.0,0.0
489000.0,91.029753198,0.0,489000.0,89.1,72.68307353014887,73.08641975308643,63.90728476821194,489000.0,0.0
490000.0,91.201364753,0.0,490000.0,90.10000000000001,75.73791061748243,76.59574468085107,67.64705882352942,490000.0,0.0
491000.0,91.435865793,0.0,491000.0,89.1,73.15456076920805,75.66964285714286,64.72491909385114,491000.0,0.0
492000.0,91.640679105,0.0,492000.0,89.3,74.38745320324395,77.03862660944206,66.77018633540372,492000.0,0.0
493000.0,91.818074708,0.0,493000.0,88.5,72.77900338013767,73.56321839080461,63.83647798742138,493000.0,0.0
494000.0,91.98424302,0.0,494000.0,89.60000000000001,74.02402777430878,74.93975903614458,64.74576271186442,494000.0,0.0
495000.0,92.144372799,0.0,495000.0,89.0,72.06774840659202,74.23887587822014,62.71186440677967,495000.0,0.0
496000.0,92.317213449,0.0,496000.0,90.10000000000001,74.5924526752351,77.03016241299305,65.97938144329898,496000.0,0.0
497000.0,92.512878186,0.0,497000.0,90.2,75.31486146095719,77.10280373831776,66.66666666666667,497000.0,0.0
498000.0,92.776723654,0.0,498000.0,88.7,71.58576572589568,73.5981308411215,61.95286195286196,498000.0,0.0
499000.0,92.992554092,0.0,499000.0,90.8,76.80750226883131,76.28865979381445,68.27586206896554,499000.0,0.0
500000.0,93.245857801,0.0,500000.0,90.4,75.64440836208647,77.14285714285715,66.89655172413794,500000.0,0.0
